Date,Language,Title,Quote,Reflection Text,Reference
2025-06-01,spanish,UN NUEVO PUNTO DE VISTA,Nuestra actitud y nuestro punto de vista sobre la vida cambiarán.,"Cuando yo bebía, mi actitud era totalmente egoísta, totalmente centrada en mi persona; mi placer y mi comodidad eran primero. Ahora que estoy sobrio, el egoísmo ha empezado a desvanecerse. Toda mi actitud hacia la vida y hacia otra gente está cambiando. Para mí, la primera “A” en nuestro nombre simboliza la actitud. Mi actitud es cambiada por la segunda “A” en nuestro nombre, que simboliza acción. Practicando los Pasos, asistiendo a reuniones y llevando el mensaje, puedo recuperar mi sano juicio. Acción es la palabra mágica. Con una actitud positiva de ayuda y una acción regular en A.A., puedo mantenerme sobrio y ayudar a otros a alcanzar la sobriedad. Mi actitud ahora es la de estar dispuesto a hacer todo lo necesario para mantenerme sobrio.","ALCOHÓLICOS ANÓNIMOS, p. 84"
2025-06-02,spanish,EL SENDERO HACIA ARRIBA,He aquí los pasos que dimos…,"Estas son las palabras que introducen los Doce Pasos. En su directa simplicidad, ellas hacen a un lado todas las consideraciones psicológicas y filosóficas respecto a la virtud de los Pasos. Describen lo que hice: practiqué los Pasos y el resultado fue la sobriedad. Estas palabras no implican que yo deba caminar el sendero trillado por aquellos que fueron antes que yo, sino más bien significan que para mí hay una manera de lograr la sobriedad y que yo debo encontrar esa manera. Es un nuevo sendero, un sendero que me lleva a la luz infinita en la cima de la montaña. Los Pasos me anuncian las pisadas que son seguras y los abismos que tengo que evitar. Me proporcionan las herramientas que necesito durante gran parte del viaje solitario de mi alma. Cuando hablo de este viaje, comparto mi experiencia, fortaleza y esperanza con otros.","ALCOHÓLICOS ANÓNIMOS, p. 59"
2025-06-03,spanish,EN ALAS Y EN UNA ORACIÓN,… entonces pasamos al Sexto Paso. Hemos insistido en que la buena voluntad es indispensable.,"Los Pasos Cuatro y Cinco fueron difíciles pero valieron la pena. Ahora estaba atascado en el Paso Seis y, desesperado, tomé el Libro Grande y leí esta parte. Estaba afuera orando por lograr la buena voluntad, y al levantar la mirada vi una enorme ave ascendiendo hacia el cielo. La vi de repente entregarse a las poderosas corrientes de aire de la montaña. Arrastrada por el viento, abatiéndose y elevándose, el ave hizo cosas aparentemente imposibles. Fue un ejemplo inspirador de una criatura “dejándose llevar” por un poder superior a ella. Me di cuenta de que si el ave hubiera “tratado de recobrar los controles” y volar con menos confianza, usando sólo su fuerza, habría echado a perder su aparente vuelo libre. Este discernimiento me concedió la disposición de rezar la oración del Séptimo Paso.","ALCOHÓLICOS ANÓNIMOS, p. 76"
2025-06-04,spanish,DESPRENDERSE DEL ANTIGUO YO,"Leyendo cuidadosamente las cinco primeras pro- posiciones, nos preguntamos si hemos omitido algo, porque estamos construyendo un arco por el que pa- saremos para llegar a ser, por fin, hombres libres… ¿Estamos ahora dispuestos a dejar que Dios elimine de nosotros todas esas cosas que hemos admitido son inconvenientes?","El Paso Sexto es el último Paso de “preparación”. A pesar de que ya he usado la oración extensamente, en los primeros Seis Pasos no he hecho ninguna petición formal a mi Poder Superior. He identificado mis problemas, he llegado a creer que hay una solución, he tomado la decisión de buscar esta solución, y he “limpiado mi casa”. Ahora me pregunto: ¿Estoy deseoso de vivir una vida de sobriedad, de cambio, de desprenderme de mi antiguo yo? Debo determinar si estoy verdaderamente listo para cambiar. Reviso lo que he hecho y estoy dispuesto a que Dios me libre de todos mis defectos de carácter, porque en el siguiente Paso le diré a mi Creador que estoy dispuesto y pediré ayuda. “Si todavía nos aferramos a alguna, de la que no queremos desprendernos, le pedimos a Dios que nos ayude a tener buena voluntad para hacerlo”. (Alcohólicos Anónimos, pág. 76 )","ALCOHÓLICOS ANÓNIMOS, p. 75, 76"
2025-06-05,spanish,¿COMPLETAMENTE LISTO?,"“Este es el Paso que separa los hombres de los niños” …la diferencia entre los niños y los hombres es la diferencia entre aquel que se esfuerza por alcanzar un objetivo marcado por él mismo y aquel que aspira alcanzar el objetivo perfecto que es el de Dios. Se sugiere que debemos llegar a estar enteramente dispuestos a aspirar alcanzar la perfección… Al decir “¡Nunca, jamás!” cerramos nuestra mente a la gracia de Dios… Este es el punto en el que abandonamos los objetivos limitados, y nos acercamos a la voluntad de Dios para con nosotros.","¿Estoy completamente listo a que Dios me libere de estos defectos de carácter? ¿Reconozco por fin que yo no puedo salvarme por mí mismo? He llegado a creer que no puedo. Si soy incapaz, si mis mejores intenciones resultan mal, si mis deseos son motivados por mi egoísmo y si mi conocimiento y voluntad son limitados — entonces estoy listo a abrazar la voluntad de Dios para mi vida.","DOCE PASOS Y DOCE TRADICIONES, p. 60, 65-66"
2025-06-06,spanish,NO HACEMOS MÁS QUE TRATAR,"¿Puede Él, ahora, quitárnoslas todas — todas sin excepción?","Al practicar el Paso Seis me ayudó mucho recordar que me estoy esforzando por conseguir un “progreso espiritual”. Algunos de mis defectos de carácter puede que estén conmigo por el resto de mi vida, pero la mayoría han sido atenuados o eliminados. Todo lo que el Paso Seis me pide es que tenga buena voluntad para enumerar mis defectos, reconocer que son míos, y estar dispuesto a descartar los que pueda, solamente por hoy. A medida que me desarrollo en el programa, muchos de mis defectos se vuelven más censurables para mí que anteriormente y, por lo tanto, necesito repetir el Paso Seis para que pueda ser más feliz conmigo mismo y mantener mi serenidad.","ALCOHÓLICOS ANÓNIMOS, p. 76"
2025-06-07,spanish,ESPERANZA A LARGO PLAZO,"Puesto que la mayoría de nosotros nacemos con una abundancia de deseos naturales, no es de extrañar que a menudo les dejemos que se conviertan en exigencias que sobrepasan sus propósitos originales. Cuando nos impulsan ciegamente, o cuando exigimos voluntariosamente que nos den más satisfacciones o placeres de los que nos corresponden, este es el punto en el que nos desviamos del grado de perfección que Dios desea que alcancemos en esta tierra. Esta es la medida de nuestros defectos de carácter o, si prefieres, de nuestros pecados.","Aquí nace la esperanza a largo plazo y se obtiene la perspectiva de la naturaleza de mi enfermedad y el camino de mi recuperación. La belleza de A.A. está en saber que mi vida irá mejorando con la ayuda de Dios. El viaje en A.A. se hace más fructífero, el conocimiento se convierte en verdad, los sueños se hacen realidad — y el hoy es para siempre.","DOCE PASOS Y DOCE TRADICIONES, p. 62"
2025-06-08,spanish,DISPONERSE A CAMBIAR,"El autoanálisis es el medio por el cual introducimos la nueva visión, la acción, y la gracia para iluminar el lado oscuro y negativo de nuestra naturaleza. Con ello nos llega el desarrollo de esa clase de humildad que hace posible para nosotros recibir la ayuda de Dios… nos damos cuenta de que poco a poco podemos descartar la vieja vida —la que no funcionó— y reemplazarla por una nueva vida que puede funcionar y que funciona, sean cuales sean las circunstancias.","Se me ha dado un indulto diario que depende de mi condición espiritual, siempre y cuando busque progreso, no perfección. Para prepararme al cambio, yo practico la buena voluntad, abriéndome a las posibilidades del cambio. Si me doy cuenta de que hay defectos que obstaculizan mi utilidad en A.A. y para otros, me preparo meditando y obteniendo orientación. Para desprenderme y dejárselo a Dios, solamente tengo que entregarle a Él mis viejas costumbres; ya no me resisto ni trato de controlar, sino simplemente creo que, con la ayuda de Dios, he cambiado y el afirmar esta creencia me prepara. Me vacío para llenarme de conciencia, de luz y de amor, entonces estoy preparado para hacerle frente al día con esperanza.","COMO LO VE BILL, p. 10, 8"
2025-06-09,spanish,VIVIR EN EL PRESENTE,"Primero, tratamos de vivir en el momento presente para poder mantenernos sobrios. Y esto funciona. Una vez que esta idea se convierte en parte integrante de nuestra forma de pensar, nos damos cuenta de que vivir la vida dividida en trozos de 24 horas es una manera eficaz y satisfactoria de enfrentarnos con otros muchos asuntos.","“Un día a la vez”. Dichos como éste y otros pueden parecer ridículos a un recién llegado. Las “contraseñas” de la Comunidad de A.A. pueden ser líneas salvavidas en momentos de tensión. Cada día puede ser como un botón de rosa abriéndose de acuerdo al plan de un Poder superior a mí mismo. Mi programa debe ser plantado en el sitio apropiado, así como habrá que cuidarlo, alimentarlo y protegerlo de las enfermedades. El cultivo requerirá que sea paciente y que tenga en cuenta que algunas flores serán más perfectas que otras. Cada etapa de apertura de los pétalos puede brindar encanto y admiración si yo no interfiero ni dejo que mis esperanzas sobrepasen mi aceptación — y esto trae la serenidad.","VIVIENDO SOBRIO, p. 23"
2025-06-10,spanish,¿IMPACIENTE? TRATA LA LEVITACIÓN,Reaccionamos más fuertemente que la gente normal ante las frustraciones.,"La impaciencia con otra gente es una de mis principales fallas. Ir detrás de un auto lento en una línea de “no adelantar”, o esperar la cuenta en un restaurante me vuelve loco. Antes de darle a Dios la oportunidad para que me tranquilice, exploto, y eso es lo que yo llamo ser más rápido que Dios. La repetición de estas experiencias me dio una idea. Se me ocurrió que si yo pudiera mirar estos eventos desde el punto de vista de Dios, podría controlar mejor mis emociones y mi comportamiento. Lo traté y cuando me encontré con el siguiente conductor lento, me elevé por levitación y miré desde arriba al otro auto y al mío. Vi a una pareja de abuelos conversando alegremente acerca de sus nietos. Yo iba detrás de ellos —el ceño fruncido y la cara roja— sin siquiera tener que cumplir con un horario. Me vi tan tonto que bajé a la realidad y disminuí la marcha. Ver las cosas desde el punto de vista de Dios puede ser muy tranquilizador.","COMO LO VE BILL, p. 111"
2025-06-11,spanish,OBLIGACIONES FAMILIARES,… un desarrollo espiritual que no incluya… obligaciones con la familia no puede ser tan perfecto como él lo suponía.,"Puede que esté haciendo progresos en el programa —aplicándolo en las reuniones, en el trabajo y en las actividades de servicio— y mientras tanto las cosas se estén desbaratando en casa. Espero que mis seres queridos lo entiendan, pero no pueden. Espero que ellos vean y aprecien mi progreso, pero no lo hacen — a menos que yo se lo haga ver. ¿Ignoro sus necesidades y deseos de tener mi atención y mi interés? ¿Soy irritable y aburrido cuando estoy con ellos? ¿Son mis “reparaciones” sólo un “lo siento” mascullado, o tienen la forma de paciencia y tolerancia? ¿Les sermoneo tratando de reformarlos o “arreglarlos”? ¿He hecho una verdadera limpieza de casa con ellos? “La vida espiritual no es una teoría. Tenemos que practicarla”. (Alcohólicos Anónimos, p. 83).","ALCOHÓLICOS ANÓNIMOS, p. 129"
2025-06-12,spanish,FORMAR AUTÉNTICAS RELACIONES,"Pero nuestras relaciones retorcidas con nuestra familia, nuestros amigos y la sociedad en general son las que nos han causado el mayor sufrimiento a muchos de nosotros. Hemos sido especialmente estúpidos y tercos en este aspecto. El hecho fundamental que nos hemos negado a reconocer es nuestra incapacidad para sostener una relación equilibrada con otro ser humano.",¿Se me pueden aplicar a mí estas palabras? ¿Soy todavía incapaz de tener una auténtica relación con otro ser humano? ¡Qué terrible desventaja sería para mí llevar esto a mi vida sobria! Meditaré y oraré en mi sobriedad para descubrir cómo puedo ser un amigo y compañero de confianza.,"DOCE PASOS Y DOCE TRADICIONES, p. 50"
2025-06-13,spanish,VIVIR NUESTRAS REPARACIONES,“Años de convivencia con un alcohólico puede volver neuróticos a cualquier esposa o niño. Toda la familia está enferma hasta cierto grado”.,"Para mí es importante reconocer que, como alcohólico, hago daño no sólo a mí mismo, sino también a los que me rodean. Hacer reparaciones a mi familia, y a las familias de alcohólicos que todavía sufren, será siempre muy importante. Darme cuenta del desastre que yo creé y tratar de reparar la destrucción será un trabajo para toda mi vida. El ejemplo de mi sobriedad puede dar a otros esperanza y fe para que se ayuden a sí mismos..","ALCOHÓLICOS ANÓNIMOS, p. 122"
2025-06-14,spanish,CUANDO LAS COSAS SE PONEN DURAS,Es un plan de vida que funciona cuando las cosas se ponen duras.,"Cuando llegué a A.A. me di cuenta de que A.A. funcionaba maravillosamente para ayudarme a mantenerme sobrio. Pero, ¿podría dar resultados con problemas de la vida real que no conciernan a la bebida? Yo tenía mis dudas. Después de haber estado sobrio por más de dos años recibí la respuesta. Perdí mi trabajo, tuve problemas físicos, mi padre —enfermo de diabetes— perdió una pierna y alguien a quien yo amaba me dejó por otro; y todo esto en un plazo de dos semanas. La realidad me golpeó; sin embargo, A.A. estuvo allí para apoyarme, consolarme y fortalecerme. Los principios que había aprendido durante mis primeros días de sobriedad, se convirtieron en la ayuda principal de mi vida porque, no solamente pude sobrellevar mis dificultades, sino que nunca dejé de estar en disposición de ayudar a los recién llegados. A.A. me enseñó a no darme por vencido y a aceptar y entender mi vida como quiera que se desarrolle.","ALCOHÓLICOS ANÓNIMOS, p. 15"
