Date,Language,Title,Quote,Reflection Text,Reference
2025-02-05,pt-BR,UMA LIBERTAÇÃO GLORIOSA,"'No minuto em que parei de discutir, pude começar a ver e sentir. Ali mesmo, o Segundo Passo, suave e muito gradualmente, começou a se infiltrar na minha vida. Não posso dizer em que ocasião ou em que dia passei a acreditar num Poder superior a mim, mas certamente tenho essa crença agora. Para adquiri-la, só tive que parar de lutar e praticar o resto do programa de A.A. com o maior entusiasmo que pude.'","Depois de anos me entregando a uma 'vontade própria desenfreada', o Segundo Passo tornou-se para mim uma libertação gloriosa de estar totalmente sozinho. Nada é tão doloroso ou insuperável na minha jornada agora. Alguém está sempre lá para compartilhar os fardos da vida comigo. O Segundo Passo tornou-se um reforço com Deus, e agora percebo que minha insanidade e meu ego estavam curiosamente ligados. Para me livrar do primeiro, devo entregar o último a alguém com ombros muito mais largos que os meus.","OS DOZE PASSOS E AS DOZE TRADIÇÕES, p. 27"
2025-02-06,pt-BR,UM PONTO DE ENCONTRO,"Portanto, o Segundo Passo é o ponto de encontro para todos nós. Quer sejamos agnósticos, ateus ou ex-crentes, podemos nos unir neste Passo.","Sinto que A.A. é um programa inspirado por Deus e que Deus está em todas as reuniões de A.A. Eu vejo, acredito e passei a saber que A.A. funciona, porque permaneci sóbrio hoje. Estou entregando minha vida a A.A. e a Deus indo a uma reunião de A.A. Se Deus está no meu coração e no de todos os outros, então sou uma pequena parte de um todo e não sou único. Se Deus está no meu coração e Ele me fala através de outras pessoas, então devo ser um canal de Deus para outras pessoas. Devo procurar fazer a Sua vontade vivendo os princípios espirituais e minha recompensa será a sanidade e a sobriedade emocional.","OS DOZE PASSOS E AS DOZE TRADIÇÕES, p. 33"
2025-02-07,pt-BR,UM CAMINHO PARA A FÉ,"A verdadeira humildade e uma mente aberta podem nos levar à fé, e cada reunião de A.A. é uma garantia de que Deus nos devolverá a sanidade se nos relacionarmos corretamente com Ele.","Minha última bebedeira me levou ao hospital, totalmente quebrado. Foi então que pude ver meu passado flutuar diante de mim. Percebi que, através da bebida, eu havia vivido todos os pesadelos que já tive. Minha própria vontade e obsessão por beber me levaram a um poço escuro de alucinações, apagões e desespero. Finalmente derrotado, pedi a ajuda de Deus. Sua presença me disse para acreditar. Minha obsessão pelo álcool foi retirada e minha paranoia desde então foi superada. Não tenho mais medo. Sei que minha vida é saudável e sã.","OS DOZE PASSOS E AS DOZE TRADIÇÕES, p. 33"
2025-02-08,pt-BR,CONVENCENDO 'MR. HYDE',"Mesmo assim, enquanto trabalhamos, a paz e a alegria ainda podem nos escapar. Esse é o lugar a que muitos de nós, veteranos de A.A., chegamos. E é um lugar infernal, literalmente. Como nosso inconsciente — de onde tantos de nossos medos, compulsões e aspirações falsas ainda emanam — será alinhado com o que realmente acreditamos, sabemos e queremos! Como convencer nosso 'Mr. Hyde' estúpido, furioso e oculto torna-se nossa principal tarefa.","A frequência regular às reuniões, servir e ajudar os outros é a receita que muitos tentaram e descobriram ser bem-sucedida. Sempre que me desvio desses princípios básicos, meus velhos hábitos ressurgem e meu antigo eu também volta com todos os seus medos e defeitos. O objetivo final de cada membro de A.A. é a sobriedade permanente, alcançada Um Dia de Cada Vez.","A LINGUAGEM DO CORAÇÃO, p. 237"
2025-02-09,pt-BR,PEGANDO O 'JEITO ESPIRITUAL',"Quantas vezes nos sentamos em reuniões de A.A. e ouvimos o orador declarar: 'Mas eu ainda não peguei o jeito espiritual'. Antes dessa declaração, ele descreveu um milagre de transformação que ocorreu nele — não apenas sua libertação do álcool, mas uma mudança completa em toda a sua atitude em relação à vida e à forma de vivê-la. É aparente para quase todos os presentes que ele recebeu um grande presente; '... exceto que ele parece não saber ainda!' Sabemos bem que este indivíduo questionador nos dirá em seis meses ou um ano que encontrou fé em Deus.","Uma experiência espiritual pode ser a percepção de que uma vida que antes parecia vazia e desprovida de significado agora é alegre e plena. Na minha vida hoje, a oração e meditação diárias, juntamente com a prática dos Doze Passos, trouxeram uma paz interior e um sentimento de pertencimento que faltavam quando eu bebia.","A LINGUAGEM DO CORAÇÃO, p. 275"
2025-02-10,pt-BR,EU NÃO COMANDO O SHOW,"Quando nos tornamos alcoólicos, esmagados por uma crise autoimposta que não podíamos adiar ou evitar, tivemos que encarar sem medo a proposição de que ou Deus é tudo ou então Ele não é nada. Deus ou é, ou não é. Qual seria a nossa escolha?","Hoje minha escolha é Deus. Ele é tudo. Por isso sou verdadeiramente grato. Quando penso que estou no comando, estou bloqueando Deus da minha vida. Oro para que eu possa me lembrar disso quando me permito ser apanhado pelo ego. O mais importante é que hoje estou disposto a crescer em linhas espirituais, e que Deus é tudo. Quando eu tentava parar de beber por conta própria, nunca funcionava; com Deus e A.A., está funcionando. Este parece ser um pensamento simples para um alcoólico complicado.","ALCOÓLICOS ANÔNIMOS, p. 53"
2025-02-11,pt-BR,OS LIMITES DA AUTOCONFIANÇA,Nós nos perguntamos por que os tínhamos [medos]. Não era porque a autoconfiança nos falhou?,"Todos os meus defeitos de caráter me separam da vontade de Deus. Quando ignoro minha associação com Ele, enfrento o mundo e meu alcoolismo sozinho e devo depender da autoconfiança. Nunca encontrei segurança e felicidade através da vontade própria e o único resultado é uma vida de medo e descontentamento. Deus provê o caminho de volta para Ele e para Seu dom de serenidade e conforto. Primeiro, no entanto, devo estar disposto a reconhecer meus medos e entender sua fonte e poder sobre mim. Frequentemente peço a Deus para me ajudar a entender como eu me separo Dele.","ALCOÓLICOS ANÔNIMOS, p. 68"
2025-02-12,pt-BR,'A RAIZ DE NOSSOS PROBLEMAS',"Egoísmo — egocentrismo! Essa, pensamos nós, é a raiz de nossos problemas.","Que revelação incrível que o mundo, e todos nele, podem se dar muito bem com ou sem mim. Que alívio saber que pessoas, lugares e coisas ficarão perfeitamente bem sem meu controle e direção. E quão indescritivelmente maravilhoso é chegar a acreditar que existe um poder maior do que eu, separado e à parte de mim mesmo. Acredito que o sentimento de separação que experimento entre mim e Deus um dia desaparecerá. Enquanto isso, a fé deve servir como o caminho para o centro da minha vida.","ALCOÓLICOS ANÔNIMOS, p. 62"
2025-02-13,pt-BR,NÃO CONSEGUIMOS FICAR SÓBRIOS SÓ PENSANDO,"Ao homem ou mulher intelectualmente autossuficiente, muitos A.A.'s podem dizer: 'Sim, nós éramos como você — espertos demais para o nosso próprio bem... Secretamente, sentíamos que poderíamos flutuar acima do resto das pessoas apenas com nossa capacidade intelectual.'","Mesmo a mente mais brilhante não é defesa contra a doença do alcoolismo. Não consigo pensar até ficar sóbrio. Tento lembrar que a inteligência é um atributo dado por Deus que posso usar, uma alegria — como ter talento para dançar, desenhar ou carpintaria. Isso não me torna melhor do que ninguém, e não é uma ferramenta particularmente confiável para a recuperação, pois é um poder maior que eu que me devolverá a sanidade — não um QI alto ou um diploma universitário.","NA OPINIÃO DO BILL, p. 60"
2025-02-14,pt-BR,EXPECTATIVAS vs. EXIGÊNCIAS,"Queime a ideia na consciência de cada homem de que ele pode ficar bom, independentemente de qualquer pessoa. A única condição é que ele confie em Deus e limpe a casa.","Lidar com expectativas é um tópico frequente nas reuniões. Não é errado esperar progresso de mim mesmo, coisas boas da vida ou tratamento decente dos outros. Onde eu entro em apuros é quando minhas expectativas se tornam exigências. Eu ficarei aquém do que desejo ser e as situações ocorrerão de maneiras que não gosto, porque as pessoas me decepcionarão às vezes. A única questão é: 'O que vou fazer a respeito?' Afundar em autopiedade ou raiva; retaliar e piorar uma situação ruim; ou confiarei no poder de Deus para trazer bênçãos sobre as confusões em que me encontro? Perguntarei a Ele o que devo aprender; continuarei fazendo as coisas certas que sei fazer, não importa o que aconteça; tirarei tempo para compartilhar minha fé e bênçãos com os outros?","ALCOÓLICOS ANÔNIMOS, p. 98"
2025-02-15,pt-BR,TOMANDO UMA ATITUDE,"São estas promessas extravagantes? Achamos que não. Elas estão sendo cumpridas entre nós — às vezes rapidamente, às vezes lentamente. Elas sempre se materializarão se trabalharmos por elas.","Uma das coisas mais importantes que A.A. me deu, além da liberdade do álcool, é a capacidade de tomar a 'ação correta'. Diz que as promessas sempre se materializarão se eu trabalhar por elas. Fantasiar sobre elas, debatê-las, pregar sobre elas e fingi-las simplesmente não funcionará. Permanecerei um bêbado seco, miserável e racionalizador. Ao tomar uma atitude e trabalhar os Doze Passos em todos os meus assuntos, terei uma vida além dos meus sonhos mais selvagens.","ALCOÓLICOS ANÔNIMOS, p. 84"
2025-02-16,pt-BR,COMPROMISSO,"A compreensão é a chave para os princípios e atitudes corretas, e a ação correta é a chave para uma boa vida.","Chegou um momento no meu programa de recuperação em que a terceira estrofe da Oração da Serenidade — 'A sabedoria para saber a diferença' — ficou indelevelmente impressa em minha mente. A partir daquele momento, tive que encarar o conhecimento sempre presente de que cada ação, palavra e pensamento meu estava dentro, ou fora, dos princípios do programa. Eu não podia mais me esconder atrás da auto-racionalização, nem atrás da insanidade da minha doença. O único caminho aberto para mim, se eu quisesse alcançar uma vida alegre para mim mesmo (e subsequentemente para aqueles que amo), era aquele em que eu impunha a mim mesmo um esforço de compromisso, disciplina e responsabilidade.","OS DOZE PASSOS E AS DOZE TRADIÇÕES, p. 125"
2025-02-17,pt-BR,O AMOR NOS OLHOS DELES,"Alguns de nós não acreditarão em Deus, outros não podem, e ainda outros que acreditam que Deus existe não têm fé alguma de que Ele realizará este milagre.","Foram as mudanças que vi nas pessoas novas que chegaram à Irmandade que me ajudaram a perder o medo e a mudar minha atitude negativa para uma positiva. Eu podia ver o amor em seus olhos e fiquei impressionado com o quanto a sobriedade 'Um Dia de Cada Vez' significava para elas. Elas encararam o Segundo Passo de frente e passaram a acreditar que um poder superior a elas mesmas as estava restaurando à sanidade. Isso me deu fé na Irmandade e a esperança de que poderia funcionar para mim também. Descobri que Deus era um Deus amoroso, não aquele Deus punitivo que eu temia antes de chegar a A.A. Também descobri que Ele esteve comigo durante todos aqueles momentos em que estive em apuros antes de chegar a A.A. Hoje sei que foi Ele quem me levou a A.A. e que sou um milagre.","OS DOZE PASSOS E AS DOZE TRADIÇÕES, p. 25"
2025-02-18,pt-BR,NOSSOS CAMINHOS SÃO NOSSOS,... não nos restava nada a não ser pegar o simples kit de ferramentas espirituais colocado a nossos pés.,"Minha primeira tentativa nos Passos foi por obrigação e necessidade, o que resultou em um profundo sentimento de desânimo diante de todos aqueles advérbios: corajosamente; completamente; humildemente; diretamente; e somente. Considerei Bill W. afortunado por ter passado por uma experiência espiritual tão importante, até mesmo sensacional. Tive que descobrir, com o passar do tempo, que meu caminho era meu. Após algumas vinte e quatro horas na Irmandade de A.A., graças especialmente à partilha dos membros nas reuniões, entendi que cada um gradualmente encontra seu próprio ritmo para avançar através dos Passos. Por meios progressivos, tento viver de acordo com esses princípios sugeridos. Como resultado desses Passos, posso dizer hoje que minha atitude em relação à vida, às pessoas e a tudo que tem a ver com Deus foi transformada e melhorada.","ALCOÓLICOS ANÔNIMOS, p. 25"
2025-02-19,pt-BR,NÃO SOU DIFERENTE,"No início, foram quatro anos inteiros antes que A.A. trouxesse sobriedade permanente a uma única mulher alcoólica. Como os 'de fundo de poço mais alto', as mulheres diziam que eram diferentes; ... O morador de rua dizia que era diferente ... assim como os artistas e os profissionais, os ricos, os pobres, os religiosos, os agnósticos ... os veteranos e os prisioneiros ... hoje em dia todos estes, e legiões mais, falam sobriamente sobre o quão parecidos todos nós alcoólicos somos quando admitimos que as cartas estão finalmente na mesa.","Não posso me considerar 'diferente' em A.A.; se o fizer, me isolo dos outros e do contato com meu Poder Superior. Se me sinto isolado em A.A., não é algo pelo qual os outros são responsáveis. É algo que criei por me sentir 'diferente' de alguma forma. Hoje pratico ser apenas mais um alcoólico na Irmandade mundial de Alcoólicos Anônimos.","NA OPINIÃO DO BILL, p. 24"
